,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score
243,ts20014,Sailor Moon Crystal,2014,TV-14,24,"['animation', 'scifi', 'fantasy', 'romance', 'action', 'comedy', 'drama', 'family']",['JP'],4.0,7.8
244,ts35570,Lovesick,2014,TV-MA,25,"['comedy', 'european']",['GB'],3.0,8.0
245,ts20336,Velvet,2014,TV-14,57,"['drama', 'romance', 'thriller', 'action', 'crime', 'european']",['ES'],4.0,8.1
246,ts35244,Tiny House Nation,2014,TV-PG,43,['reality'],['US'],5.0,7.1
247,ts2161,Angry Birds Toons,2013,TV-Y,2,"['comedy', 'family', 'fantasy', 'animation', 'action', 'european']",['FI'],4.0,6.2
248,ts32271,Shtisel,2013,TV-14,49,['drama'],['IL'],3.0,8.6
249,ts20097,Hemlock Grove,2013,TV-MA,49,"['thriller', 'scifi', 'drama', 'fantasy', 'horror']",['US'],3.0,7.0
250,ts22383,Rabbids Invasion,2013,TV-Y7,10,"['animation', 'comedy', 'family', 'european']","['FR', 'US']",4.0,5.4
251,ts36836,Zach Stone Is Gonna Be Famous,2013,TV-PG,20,['comedy'],['US'],1.0,8.3
252,ts22426,The Irregular at Magic High School,2014,TV-14,23,"['action', 'scifi', 'animation', 'drama', 'fantasy', 'romance']",['JP'],2.0,7.1
253,ts42168,Resurrection: Ertugrul,2014,TV-14,57,"['action', 'war', 'drama', 'history']",['TR'],5.0,7.9
254,ts35282,The Next Step,2013,TV-G,24,"['drama', 'family', 'romance']",['CA'],7.0,6.0
255,ts20883,"Nicky, Ricky, Dicky & Dawn",2014,TV-G,23,"['family', 'comedy']",['US'],4.0,5.1
256,ts11794,The Cat in the Hat Knows a Lot About That!,2013,TV-Y,19,"['animation', 'family', 'fantasy', 'scifi', 'comedy']","['CA', 'US', 'GB']",3.0,6.4
257,ts98110,Dreamworks How to Train Your Dragon Legends,2013,,23,['animation'],['US'],1.0,7.3
258,ts22445,The Heirs,2013,,59,"['comedy', 'drama', 'romance']",['KR'],1.0,7.5
259,ts34066,Mako: Island of Secrets,2013,TV-G,25,"['scifi', 'action', 'family', 'fantasy', 'romance', 'comedy', 'drama']",['AU'],4.0,6.7
260,ts521,Black Ink Crew New York,2013,TV-14,43,['reality'],['US'],10.0,4.6
261,ts82979,Talking Tom and Friends,2014,TV-G,14,"['animation', 'comedy', 'drama', 'family', 'action', 'fantasy', 'european']",['US'],5.0,6.1
262,ts33590,The Haunted Hathaways,2013,TV-G,24,"['comedy', 'family', 'fantasy']",['US'],2.0,5.0
263,ts33840,Nagi-Asu: A Lull in the Sea,2013,TV-14,23,"['scifi', 'animation', 'drama', 'fantasy', 'romance']",['JP'],2.0,7.3
264,ts58137,Pac-Man and the Ghostly Adventures,2013,TV-Y7,22,"['action', 'scifi', 'drama', 'animation', 'comedy', 'family', 'fantasy']","['CA', 'JP', 'US']",3.0,4.6
265,ts20709,Yowamushi Pedal,2013,TV-14,25,"['comedy', 'animation', 'drama', 'sport']",['JP'],4.0,7.7
266,ts10206,Ever After High,2013,TV-Y7,29,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy', 'music', 'romance']",['CA'],5.0,7.7
267,ts154625,Dérapages,2014,,53,"['drama', 'thriller']",['FR'],2.0,7.9
268,ts37187,Senora Acero,2014,TV-MA,43,"['crime', 'drama', 'romance']",['US'],5.0,6.8
269,ts53641,Lalaloopsy,2013,TV-Y,23,['animation'],['US'],3.0,6.5
270,ts35628,Some Assembly Required,2014,TV-G,24,"['comedy', 'documentation', 'reality']",['CA'],4.0,8.5
271,ts57744,Miniforce,2014,TV-Y7,13,['animation'],['KR'],8.0,
272,ts58010,VeggieTales in the House,2014,TV-G,18,"['comedy', 'family', 'music', 'animation']",['US'],4.0,4.2
273,ts21368,Black Money Love,2014,TV-MA,76,"['action', 'drama', 'romance', 'crime']",['TR'],2.0,7.4
274,ts88394,Moving Art,2014,,28,"['documentation', 'family']",['US'],3.0,8.6
275,ts36127,Turbo FAST,2013,TV-PG,19,"['comedy', 'family', 'sport', 'scifi', 'animation', 'action']",['US'],3.0,6.3
276,ts3799,All Hail King Julien,2014,TV-Y7,23,"['comedy', 'family', 'fantasy', 'animation', 'action']",['US'],5.0,7.0
277,ts16117,20 Minutes,2013,TV-MA,46,"['action', 'drama', 'romance']",['TR'],1.0,7.1
278,ts20781,Incomplete Life,2014,TV-14,73,"['comedy', 'drama']",['KR'],1.0,8.5
279,ts76743,Dokidoki! PreCure,2013,TV-G,23,"['animation', 'action', 'comedy', 'drama', 'fantasy', 'family']",['JP'],2.0,6.2
280,ts83239,Booba,2014,,4,"['comedy', 'animation', 'family']",['RU'],4.0,6.9
281,ts75104,Zbrodnia,2014,TV-MA,45,"['crime', 'action']",['PL'],2.0,6.2
282,ts34074,"That Winter, the Wind Blows",2013,TV-MA,63,['drama'],['KR'],1.0,7.6
283,ts122290,Dharmakshetra,2014,TV-14,44,['drama'],['IN'],1.0,8.3
284,ts75833,Masha's Spooky Stories,2014,TV-Y,5,"['animation', 'family']",['RU'],1.0,6.2
285,ts67797,Sammy & Co,2014,TV-PG,15,"['animation', 'european']",['US'],2.0,5.7
286,ts121189,"Raja, Rasoi Aur Anya Kahaniyaan",2014,,29,"['history', 'documentation']",['IN'],3.0,8.9
287,ts20238,Boss & Me,2014,TV-PG,45,"['comedy', 'romance']",['CN'],1.0,7.3
288,ts82860,Against the Tide,2014,TV-14,44,['drama'],['SG'],1.0,7.6
289,ts144527,World at Your Feet,2014,TV-14,44,['drama'],['SG'],1.0,
290,ts32752,Two Fathers,2013,TV-14,44,"['comedy', 'drama']",['TW'],1.0,8.0
291,ts271005,幸福料理,2014,TV-14,44,[],[],1.0,
292,ts107543,Mystic Whispers,2014,TV-14,26,"['romance', 'comedy']",['SG'],1.0,6.9
293,ts261583,Ojo's in d' House,2013,,24,['comedy'],['NG'],1.0,6.1
294,ts8,Better Call Saul,2015,TV-MA,49,"['drama', 'crime']",['US'],6.0,8.8
295,ts37143,Alone,2015,TV-MA,51,"['reality', 'documentation']",['US'],9.0,8.4
296,ts38796,Stranger Things,2016,TV-14,61,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],5.0,8.7
297,ts21867,Schitt's Creek,2015,TV-14,22,['comedy'],['CA'],6.0,8.5
298,ts41766,The Good Place,2016,TV-14,23,"['scifi', 'romance', 'comedy', 'drama', 'fantasy']",['US'],4.0,8.2
299,ts37539,One-Punch Man,2015,TV-PG,22,"['action', 'animation', 'comedy', 'fantasy', 'scifi', 'horror', 'drama']",['JP'],2.0,8.7
300,ts36577,The Last Kingdom,2015,TV-MA,55,"['action', 'drama', 'war', 'history', 'european']",['GB'],5.0,8.5
301,ts35201,Food Wars! Shokugeki no Soma,2015,TV-MA,24,"['drama', 'comedy', 'fantasy', 'thriller', 'animation']",['JP'],5.0,8.2
302,ts42069,The Crown,2016,TV-MA,56,"['drama', 'history', 'european']","['GB', 'US']",5.0,8.7
303,ts36885,Ash vs Evil Dead,2015,TV-MA,30,"['action', 'scifi', 'comedy', 'horror', 'fantasy', 'thriller']",['US'],3.0,8.4
304,ts36147,Lucifer,2016,TV-14,47,"['scifi', 'crime', 'drama', 'fantasy']",['US'],6.0,8.1
305,ts35793,Forged in Fire,2015,TV-PG,42,['reality'],['US'],9.0,8.3
306,ts53051,The OA,2016,TV-MA,55,"['scifi', 'drama', 'fantasy']",['US'],2.0,7.8
307,ts38199,The Magicians,2015,TV-14,44,"['scifi', 'drama', 'fantasy']",['US'],5.0,7.6
308,ts42062,Miraculous: Tales of Ladybug & Cat Noir,2015,TV-Y7,21,"['animation', 'action', 'family', 'fantasy', 'romance']",['FR'],5.0,7.7
309,ts41961,Queen of the South,2016,TV-MA,42,"['drama', 'thriller', 'action', 'crime']",['US'],5.0,7.9
310,ts35251,Grace and Frankie,2015,TV-MA,29,"['drama', 'comedy']",['US'],7.0,8.2
311,ts41956,Designated Survivor,2016,TV-14,44,"['war', 'action', 'drama', 'thriller']",['US'],3.0,7.5
312,ts38718,Slasher,2016,TV-MA,46,"['crime', 'drama', 'horror', 'thriller']",['CA'],4.0,6.7
313,ts42014,60 Days In,2016,TV-14,46,"['documentation', 'reality']",['US'],7.0,7.6
314,ts53664,Fauda,2015,TV-MA,40,"['war', 'drama', 'thriller', 'action']",['IL'],4.0,8.2
315,ts37866,Call My Agent!,2015,TV-MA,55,"['comedy', 'drama', 'european']",['FR'],4.0,8.3
316,ts42120,Travelers,2016,TV-MA,45,"['scifi', 'thriller', 'drama']",['CA'],3.0,8.0
317,ts42077,Medici: Masters of Florence,2016,TV-14,54,"['war', 'romance', 'thriller', 'drama', 'history', 'european']","['IT', 'GB']",3.0,7.9
318,ts52922,Leah Remini: Scientology and the Aftermath,2016,TV-14,46,"['documentation', 'history']",['US'],3.0,9.0
319,ts18010,Bloodline,2015,TV-MA,57,"['drama', 'thriller']",['US'],3.0,7.9
320,ts36129,Crazy Ex-Girlfriend,2015,TV-14,42,['comedy'],['US'],4.0,7.8
321,ts36631,Narcos,2015,TV-MA,52,"['drama', 'thriller', 'crime']",['US'],3.0,8.8
322,ts36550,DC's Legends of Tomorrow,2016,TV-14,42,"['drama', 'action', 'scifi']",['US'],7.0,6.8
323,ts70529,Norsemen,2016,TV-MA,31,"['comedy', 'drama', 'history']",['NO'],3.0,7.7
324,ts41975,Shooter,2016,TV-14,41,"['action', 'war', 'drama']",['US'],3.0,7.5
325,ts38734,Marcella,2016,TV-MA,45,"['crime', 'drama', 'european']",['GB'],3.0,7.4
326,ts36015,Into the Badlands,2015,TV-14,43,"['action', 'drama']",['US'],3.0,7.9
327,ts35554,Scream: The TV Series,2015,TV-14,43,"['thriller', 'drama', 'crime', 'horror', 'comedy']",['US'],3.0,7.1
328,ts21981,iZombie,2015,TV-14,42,"['crime', 'scifi', 'drama', 'comedy', 'horror']",['US'],5.0,7.8
329,ts35563,Supergirl,2015,TV-14,42,"['scifi', 'action', 'drama']",['US'],6.0,6.2
330,ts21869,Sense8,2015,TV-MA,62,"['scifi', 'drama', 'thriller']",['US'],2.0,8.2
331,ts47714,Kim's Convenience,2016,TV-14,22,['comedy'],['CA'],5.0,8.2
332,ts38710,Wynonna Earp,2016,TV-14,43,"['western', 'action', 'scifi', 'thriller', 'drama', 'fantasy']","['CA', 'US']",4.0,7.3
333,ts21885,Unbreakable Kimmy Schmidt,2015,TV-14,30,"['comedy', 'drama']",['US'],4.0,7.6
334,ts35253,Dark Matter,2015,TV-14,43,"['scifi', 'thriller', 'drama', 'action']",['CA'],3.0,7.5
335,ts41289,Flowers,2016,TV-14,25,"['comedy', 'drama', 'european']",['GB'],2.0,8.1
336,ts38090,Versailles,2015,TV-MA,54,"['drama', 'history', 'romance', 'war', 'documentation', 'comedy', 'european']","['CA', 'FR']",3.0,7.9
337,ts21986,Good Witch,2015,TV-G,43,"['scifi', 'fantasy', 'comedy', 'drama']",['US'],7.0,7.2
338,ts36177,Glitch,2015,TV-MA,52,"['scifi', 'thriller', 'drama', 'horror']",['AU'],3.0,7.3
339,ts35775,Wet Hot American Summer: First Day of Camp,2015,TV-MA,29,['comedy'],['US'],2.0,7.3
340,ts38415,Frontier,2016,TV-MA,47,"['action', 'history', 'drama']",['CA'],3.0,7.1
341,ts42687,PJ Masks,2015,TV-G,15,"['family', 'animation', 'scifi', 'action', 'fantasy', 'european']",['GB'],5.0,5.4
342,ts38511,Love,2016,TV-MA,32,"['comedy', 'drama', 'romance']",['US'],3.0,7.7
343,ts38304,Servant of the People,2015,TV-MA,29,['comedy'],['UA'],3.0,7.3
344,ts35354,Zoo,2015,TV-14,43,"['drama', 'scifi', 'thriller']",['US'],3.0,6.6
345,ts42170,Crashing,2016,TV-MA,30,"['comedy', 'european']",['GB'],1.0,7.7
346,ts41906,The Disastrous Life of Saiki K.,2016,TV-14,10,"['scifi', 'comedy', 'animation', 'fantasy']",['JP'],3.0,8.4
347,ts36046,BUNK'D,2015,TV-G,24,"['comedy', 'drama', 'family']",['US'],6.0,5.3
348,ts39007,Van Helsing,2016,TV-14,42,"['scifi', 'action', 'fantasy', 'horror', 'drama']",['US'],5.0,6.2
349,ts36545,Quantico,2015,TV-14,43,"['drama', 'thriller', 'crime']",['US'],3.0,6.6
350,ts42169,ERASED,2016,TV-14,22,"['drama', 'thriller', 'animation', 'fantasy', 'scifi']",['JP'],1.0,8.5
351,ts36856,F is for Family,2015,TV-MA,27,"['comedy', 'drama', 'animation']",['US'],5.0,8.0
352,ts37971,Master of None,2015,TV-MA,32,"['drama', 'comedy']",['US'],3.0,8.3
353,ts41490,Hap and Leonard,2016,TV-MA,42,"['action', 'thriller', 'crime', 'drama']",['US'],3.0,7.6
354,ts41963,Easy,2016,TV-MA,30,"['drama', 'comedy']",['US'],3.0,6.9
355,ts37464,Occupied,2015,TV-MA,45,"['war', 'drama', 'thriller']",['NO'],3.0,7.6
356,ts52838,3%,2016,TV-MA,46,"['scifi', 'action', 'drama', 'thriller']",['BR'],4.0,7.3
357,ts41149,The Ranch,2016,TV-MA,30,"['comedy', 'drama', 'western']",['US'],5.0,7.4
358,ts53099,Bordertown,2016,TV-MA,59,"['drama', 'crime', 'european']",['FI'],3.0,7.6
359,ts38204,Making a Murderer,2015,TV-14,62,"['documentation', 'crime']",['US'],2.0,8.6
360,ts82825,La Casa,2015,TV-MA,47,['drama'],['AR'],1.0,7.7
361,ts42655,Wanted,2016,TV-14,45,"['crime', 'drama', 'action']",['AU'],3.0,7.6
362,ts36983,Fuller House,2016,TV-Y7,27,"['comedy', 'family']",['US'],5.0,6.7
363,ts38783,Secret City,2016,TV-MA,50,"['war', 'thriller']",['AU'],3.0,7.4
364,ts38116,Mobile Suit Gundam: Iron-Blooded Orphans,2015,TV-MA,24,"['war', 'action', 'scifi', 'animation', 'drama']",['JP'],2.0,7.9
365,ts35256,Chef's Table,2015,TV-MA,50,['documentation'],['US'],7.0,8.5
366,ts35362,Locked Up,2015,TV-MA,49,"['drama', 'thriller', 'action', 'european']",['ES'],4.0,8.2
367,ts42156,Degrassi: Next Class,2016,TV-PG,24,"['drama', 'romance']",['CA'],6.0,6.8
368,ts3844,Aquarius,2015,TV-14,43,"['drama', 'thriller', 'crime', 'european']",['US'],2.0,7.0
369,ts41913,Frequency,2016,TV-14,18,"['scifi', 'drama', 'fantasy', 'thriller']",['US'],3.0,7.4
370,ts42119,Greenleaf,2016,TV-MA,42,['drama'],['US'],5.0,7.3
371,ts52830,Gilmore Girls: A Year in the Life,2016,TV-14,92,"['drama', 'comedy']",['US'],1.0,7.6
372,ts42090,Last Chance U,2016,TV-MA,59,"['documentation', 'sport']",['US'],5.0,8.4
373,ts53287,Roman Empire,2016,TV-14,44,"['drama', 'documentation', 'history', 'war']",['US'],3.0,7.0
374,ts37660,Reply 1988,2015,TV-14,92,"['comedy', 'drama', 'family', 'romance']",['KR'],1.0,9.2
375,ts38731,Rebellion,2016,TV-14,51,"['war', 'drama', 'history', 'european']","['IE', 'GB']",2.0,7.1
376,ts38809,The Get Down,2016,TV-MA,62,"['drama', 'music']",['US'],2.0,8.2
377,ts53249,Trollhunters: Tales of Arcadia,2016,TV-Y7,22,"['scifi', 'action', 'fantasy', 'comedy', 'drama', 'animation', 'family']",['US'],3.0,8.4
378,ts42137,Voltron: Legendary Defender,2016,TV-Y7,24,"['action', 'scifi', 'comedy', 'fantasy', 'drama', 'animation', 'family']",['US'],8.0,8.1
379,ts76956,The Letdown,2016,,30,['comedy'],['AU'],2.0,7.4
380,ts38758,Ajin,2016,TV-MA,23,"['action', 'scifi', 'thriller', 'animation', 'horror', 'drama', 'fantasy']",['JP'],2.0,7.6
381,ts35987,Transformers: Robots In Disguise,2015,TV-Y7,21,"['comedy', 'scifi', 'animation', 'action']",['US'],5.0,6.0
382,ts38770,Lady Dynamite,2016,TV-MA,30,"['drama', 'comedy']",['US'],2.0,7.3
383,ts42257,Signal,2016,TV-MA,71,"['crime', 'thriller', 'drama', 'fantasy', 'scifi']",['KR'],2.0,8.5
384,ts52829,Paranoid,2016,,44,"['thriller', 'crime', 'drama', 'european']",['GB'],1.0,6.6
385,ts42022,El marginal,2016,TV-MA,54,"['drama', 'crime', 'thriller', 'action']",['AR'],5.0,8.1
386,ts37944,A Very Secret Service,2015,TV-MA,27,"['comedy', 'european']",['FR'],2.0,7.7
387,ts38568,Flaked,2016,TV-MA,33,"['comedy', 'drama', 'romance']",['US'],2.0,7.2
388,ts37779,Danger Mouse,2015,,12,"['comedy', 'action', 'crime', 'family', 'fantasy', 'scifi', 'animation', 'european']",['GB'],2.0,7.2
389,ts52981,White Rabbit Project,2016,TV-PG,48,['reality'],['US'],1.0,6.9
390,ts41258,Cinderella and Four Knights,2016,TV-PG,61,"['drama', 'family', 'comedy', 'romance']",['KR'],1.0,7.4
391,ts43209,The Cuba Libre Story,2015,TV-14,45,"['documentation', 'history', 'european']",['DE'],2.0,7.6
392,ts55365,The Haunted House,2016,TV-PG,25,"['thriller', 'horror', 'animation', 'comedy', 'drama', 'family', 'fantasy']",['KR'],7.0,8.3
393,ts119087,Sunny Bunnies,2015,TV-Y,3,"['animation', 'family']",['BY'],5.0,6.7
394,ts36630,Dinotrux,2015,TV-Y7,23,"['action', 'comedy', 'family', 'animation']",['US'],5.0,6.7
395,ts41995,Zumbo's Just Desserts,2016,TV-14,50,['reality'],['AU'],2.0,6.9
396,ts39017,Dawn of the Croods,2015,TV-Y7,23,"['action', 'comedy', 'family', 'animation']",['US'],4.0,5.8
397,ts11670,The Adventures of Puss in Boots,2015,TV-Y7,23,"['comedy', 'family', 'animation', 'action', 'fantasy', 'western']",['US'],6.0,6.6
398,ts76079,Grizzy & the Lemmings,2016,TV-Y7,7,"['animation', 'comedy', 'family', 'european']",['FR'],3.0,7.1
399,ts43272,Terrace House: Boys & Girls in the City,2015,TV-14,29,"['reality', 'drama']",['JP'],1.0,8.1
400,ts36547,Club de Cuervos,2015,TV-MA,46,"['drama', 'comedy']",['MX'],4.0,8.2
401,ts56748,T@gged,2016,TV-14,21,"['drama', 'thriller', 'reality']",['US'],3.0,7.1
402,ts53155,Crazyhead,2016,,43,"['comedy', 'horror', 'scifi', 'european']",['GB'],1.0,7.2
403,ts42127,The Windsors,2016,TV-MA,27,['comedy'],['GB'],3.0,7.1
404,ts41883,The K2,2016,TV-14,65,"['action', 'drama', 'war', 'romance', 'thriller']",['KR'],1.0,7.8
405,ts42628,Netflix Presents: The Characters,2016,TV-MA,33,['comedy'],['US'],1.0,5.2
406,ts37804,W/ Bob & David,2015,TV-MA,35,['comedy'],['US'],1.0,7.4
407,ts56674,The Mr. Peabody & Sherman Show,2015,,23,"['animation', 'scifi', 'comedy', 'family', 'history']",['US'],4.0,5.6
408,ts35406,Between,2015,TV-14,25,"['scifi', 'thriller', 'drama']",['CA'],2.0,5.9
409,ts41253,Love O2O,2016,TV-14,45,"['drama', 'romance']",['CN'],1.0,7.9
410,ts54110,Puffin Rock,2015,TV-Y,11,"['comedy', 'animation', 'family', 'european']",['IE'],2.0,8.6
411,ts77654,Care Bears and Cousins,2015,TV-Y,22,['animation'],['US'],2.0,6.8
412,ts79799,Dragons: Race to the Edge,2015,TV-Y7,22,"['scifi', 'family', 'animation', 'action', 'comedy', 'fantasy', 'drama']",['US'],6.0,8.2
413,ts54028,Case,2015,,46,"['drama', 'crime', 'thriller']",['IS'],1.0,7.0
414,ts38230,The Method,2015,TV-MA,51,"['crime', 'drama', 'thriller']",['RU'],2.0,7.4
415,ts56032,La Niña,2016,TV-MA,0,"['action', 'drama']",['CO'],1.0,8.4
416,ts128895,Midnight Diner: Tokyo Stories,2016,TV-14,25,['drama'],['JP'],2.0,8.4
417,ts58068,Inside the World's Toughest Prisons,2016,TV-MA,48,"['crime', 'documentation']",['GB'],5.0,7.1
418,ts37896,Conspiracy,2015,TV-14,43,"['history', 'documentation', 'european']",['GB'],1.0,6.2
419,ts43230,The Deep,2015,TV-Y7,22,"['action', 'family', 'scifi', 'animation']",['AU'],4.0,7.8
420,ts76092,Rosario Tijeras,2016,TV-MA,45,"['drama', 'action', 'crime', 'romance', 'thriller']",['MX'],3.0,6.1
421,ts35596,Bella and the Bulldogs,2015,TV-G,23,"['comedy', 'family', 'sport']",['US'],2.0,4.9
422,ts42260,Chelsea Does,2016,TV-MA,70,['documentation'],['US'],1.0,7.3
423,ts86021,Molang,2015,TV-G,3,"['animation', 'comedy', 'family', 'european']",['FR'],3.0,8.3
424,ts55559,Ask the Storybots,2016,TV-Y,26,"['animation', 'comedy', 'family']",['US'],3.0,8.4
425,ts35359,Heidi,2015,TV-Y,23,"['animation', 'drama', 'family', 'european']","['AU', 'FR', 'DE']",2.0,7.1
426,ts38512,Cooked,2016,TV-PG,53,['documentation'],['US'],1.0,7.6
427,ts54100,World of Winx,2016,TV-Y7,24,"['action', 'fantasy', 'animation', 'comedy', 'family', 'european']","['US', 'IT']",2.0,6.6
428,ts35360,Inspector Gadget,2015,TV-Y,22,"['action', 'scifi', 'animation', 'comedy', 'family']","['CA', 'US']",4.0,4.5
429,ts38757,Kong: King of the Apes,2016,TV-Y7,21,"['animation', 'family', 'scifi', 'action', 'comedy']",['US'],2.0,5.8
430,ts43119,Real Rob,2015,TV-14,31,['comedy'],['US'],2.0,6.3
431,ts53106,Tokyo Trial,2016,TV-MA,48,"['drama', 'history']","['JP', 'US']",1.0,7.4
432,ts38805,Beat Bugs,2016,TV-Y,15,"['family', 'animation', 'comedy', 'fantasy']",['AU'],3.0,7.6
433,ts75829,Lego Bionicle: The Journey to One,2016,TV-Y7,20,"['action', 'fantasy', 'scifi', 'animation']",['US'],2.0,5.4
434,ts42075,Intersection,2016,TV-MA,107,['drama'],['TR'],2.0,6.5
435,ts42038,No Tomorrow,2016,TV-14,47,"['comedy', 'drama', 'romance', 'thriller']",['US'],1.0,7.1
436,ts51368,Skylanders Academy,2016,TV-Y7,23,"['action', 'animation', 'comedy', 'family', 'fantasy']",['US'],3.0,6.5
437,ts74753,Tales by Light,2015,,28,['documentation'],['AU'],3.0,8.3
438,ts39014,Kuromukuro,2016,TV-14,24,"['comedy', 'drama', 'animation', 'action', 'scifi']",['JP'],2.0,7.2
439,ts41948,Hip Hop Evolution,2016,TV-MA,45,"['documentation', 'music']",['CA'],4.0,8.4
440,ts54156,Chef's Table: France,2016,TV-14,46,['documentation'],['US'],1.0,8.2
441,ts36740,Project Mc²,2015,TV-G,25,['family'],['US'],6.0,5.8
442,ts41899,Nightmare Teacher,2016,TV-MA,16,"['drama', 'horror', 'thriller']",['KR'],1.0,7.1
443,ts43501,Secrets of Great British Castles,2015,TV-PG,44,"['documentation', 'history', 'european']",['GB'],2.0,7.8
444,ts56221,Rainbow Ruby,2016,TV-Y,12,"['family', 'fantasy', 'animation', 'comedy']",['CN'],4.0,6.6
445,ts81483,Simon,2016,TV-Y,5,"['comedy', 'family', 'animation']",['FR'],2.0,7.0
446,ts35463,Richie Rich,2015,TV-PG,23,['comedy'],['US'],2.0,3.0
447,ts38764,Marseille,2016,TV-MA,42,"['drama', 'european']",['FR'],2.0,6.8
448,ts38761,Another Miss Oh,2016,TV-MA,69,"['comedy', 'drama', 'family', 'fantasy', 'romance']",['KR'],1.0,7.8
449,ts41154,Paquita Salas,2016,,22,"['comedy', 'european']",['ES'],3.0,8.0
450,ts144323,Unnatural Selection,2015,TV-MA,35,"['reality', 'documentation', 'comedy']",['US'],1.0,8.1
451,ts74929,H20: Mermaid Adventures,2015,TV-Y,24,"['animation', 'family', 'comedy', 'drama', 'fantasy', 'romance', 'european']",['FR'],2.0,5.7
452,ts38772,Dear My Friends,2016,TV-MA,70,"['comedy', 'drama']",['KR'],1.0,8.2
453,ts52943,The Sound of Your Heart,2016,,26,"['comedy', 'drama', 'animation']",['KR'],2.0,8.2
454,ts86831,The Good Cop,2015,TV-MA,28,"['comedy', 'drama']",['IL'],3.0,7.6
455,ts87884,Sons of the Caliphate,2015,TV-14,0,['drama'],['NG'],1.0,7.4
456,ts53076,El Chema,2016,TV-MA,44,"['crime', 'action']",['US'],1.0,6.9
457,ts52988,Captive,2016,,63,"['documentation', 'drama', 'european']",['US'],1.0,6.8
458,ts41260,"Hello, My Twenties!",2016,TV-14,63,"['comedy', 'drama', 'romance']",['KR'],2.0,8.3
459,ts42089,Haters Back Off,2016,TV-14,29,"['comedy', 'drama', 'family', 'romance']",['US'],2.0,5.9
460,ts38717,Good Morning Call,2016,TV-14,48,"['comedy', 'drama', 'romance']",['JP'],2.0,7.5
461,ts87465,Witch Hunt: A Century of Murder,2015,TV-14,46,"['documentation', 'crime', 'history', 'drama', 'fantasy', 'european']",['GB'],1.0,7.1
462,ts21979,Spotless,2015,TV-MA,58,"['crime', 'comedy', 'drama', 'european']",['FR'],1.0,7.7
463,ts42011,Cheer Squad,2016,TV-PG,42,['reality'],['CA'],1.0,7.2
464,ts36741,Fartsa,2015,TV-14,60,"['drama', 'crime']",['RU'],1.0,6.7
465,ts57705,The Paper,2016,TV-MA,49,"['drama', 'crime', 'action']",['HR'],3.0,7.4
466,ts42347,Word Party,2016,TV-Y,13,"['family', 'animation']",['US'],5.0,5.5
467,ts83535,Popples,2015,,25,"['family', 'animation']","['RU', 'US', 'FR']",3.0,6.0
468,ts127430,StoryBots Super Songs,2016,TV-Y,21,"['animation', 'family']",['US'],1.0,8.7
469,ts42218,Sin senos sí hay paraíso,2016,TV-MA,47,"['action', 'drama', 'romance', 'crime']",['CO'],4.0,6.5
470,ts38769,Chelsea,2016,TV-MA,52,['comedy'],['US'],2.0,6.0
471,ts41294,Mossad 101,2015,TV-MA,42,"['action', 'drama']",['IL'],2.0,6.7
472,ts41485,Vanished 46,2016,TV-MA,63,"['drama', 'action', 'scifi', 'crime', 'thriller']",['TR'],1.0,8.2
473,ts53543,The Miracle,2016,TV-14,18,"['drama', 'comedy', 'fantasy', 'music']",['KR'],1.0,6.3
474,ts53149,White Nights,2016,,62,['drama'],['KR'],1.0,6.9
475,ts83224,Toon,2016,TV-MA,27,['comedy'],['NL'],2.0,7.6
476,ts74917,72 Cutest Animals,2016,,27,['documentation'],['AU'],1.0,5.7
477,ts224440,If I were an Animal,2016,TV-G,10,['documentation'],['FR'],1.0,
